20.12.2019;14:37:55;2490;129.45;2.06584
20.12.2019;14:38:25;2520;129.4;2.06522
20.12.2019;14:38:55;2550;130.3;2.05282
20.12.2019;14:39:25;2580;131.4;2.04972
20.12.2019;14:39:55;2610;132.45;2.05282
20.12.2019;14:40:25;2640;132.95;2.05065
20.12.2019;14:40:55;2670;133.35;2.05096
20.12.2019;14:41:25;2700;133.55;2.0491
20.12.2019;14:41:55;2730;133.6;2.046
20.12.2019;14:42:25;2760;133.6;2.04755
20.12.2019;14:42:55;2790;133.45;2.04476
20.12.2019;14:43:25;2820;133.4;2.04166
20.12.2019;14:43:55;2850;133.25;2.04135
20.12.2019;14:44:25;2880;133.1;2.03949
20.12.2019;14:44:55;2910;132.95;2.03577
20.12.2019;14:45:25;2940;132.8;2.06057
20.12.2019;14:45:55;2970;132.65;2.05437
20.12.2019;14:46:25;3000;132.6;2.05964
20.12.2019;14:46:55;3030;132.55;2.04972
20.12.2019;14:47:25;3060;132.5;2.04972
20.12.2019;14:47:55;3090;132.5;2.04383
20.12.2019;14:48:25;3120;132.5;2.04321
20.12.2019;14:48:55;3150;132.55;2.03887
20.12.2019;14:49:25;3180;132.6;2.03608
20.12.2019;14:49:55;3210;132.55;2.06212
20.12.2019;14:50:25;3240;132.5;2.05406
20.12.2019;14:50:55;3270;132.55;2.05406
20.12.2019;14:51:25;3300;132.6;2.04972
20.12.2019;14:51:55;3330;132.5;2.04693
20.12.2019;14:52:25;3360;132.5;2.04383
20.12.2019;14:52:55;3390;132.55;2.04166
20.12.2019;14:53:25;3420;132.55;2.04166
20.12.2019;14:53:55;3450;132.55;2.06584
20.12.2019;14:54:25;3480;132.55;2.0615
20.12.2019;14:54:55;3510;132.45;2.05344
20.12.2019;14:55:25;3540;132.6;2.05313
20.12.2019;14:55:55;3570;132.5;2.04786
