20.12.2019;12:55:59;30;0;0
20.12.2019;12:56:29;60;0;0
20.12.2019;12:56:59;90;0;0
20.12.2019;12:57:29;120;0;0
20.12.2019;12:57:59;150;0;0
20.12.2019;12:58:29;180;0;0
20.12.2019;12:58:59;210;0;0
20.12.2019;12:59:29;240;0;0
20.12.2019;12:59:59;270;0;0
20.12.2019;13:00:29;300;0;0
20.12.2019;13:00:59;330;0;0
20.12.2019;13:01:29;360;0;0
20.12.2019;13:01:59;390;0;0
20.12.2019;13:02:29;420;0;0
20.12.2019;13:02:59;450;0;0
20.12.2019;13:03:29;480;0;0
20.12.2019;13:03:59;510;0;0
20.12.2019;13:04:29;540;0;0
20.12.2019;13:04:59;570;0;0
20.12.2019;13:05:29;600;0;0
20.12.2019;13:05:59;630;0;0
20.12.2019;13:06:29;660;0;0
20.12.2019;13:06:59;690;0;0
20.12.2019;13:07:29;720;0;0
20.12.2019;13:07:59;750;0;0
20.12.2019;13:08:29;780;0;0
20.12.2019;13:08:59;810;0;0
20.12.2019;13:09:29;840;0;0
20.12.2019;13:09:59;870;0;0
20.12.2019;13:10:29;900;0;0
20.12.2019;13:10:59;930;0;0
20.12.2019;13:11:29;960;0;0
20.12.2019;13:11:59;990;0;0
20.12.2019;13:12:29;1020;0;0
20.12.2019;13:12:59;1050;0;0
20.12.2019;13:13:29;1080;0;0
20.12.2019;13:13:59;1110;0;0
20.12.2019;13:14:29;1140;0;0
20.12.2019;13:14:59;1170;0;0
20.12.2019;13:15:29;1200;0;0
20.12.2019;13:15:59;1230;0;0
20.12.2019;13:16:29;1260;0;0
20.12.2019;13:16:59;1290;0;0
20.12.2019;13:17:29;1320;0;0
20.12.2019;13:17:59;1350;0;0
20.12.2019;13:18:29;1380;0;0
20.12.2019;13:18:59;1410;0;0
20.12.2019;13:19:29;1440;0;0
20.12.2019;13:24:37;1470;0;0
20.12.2019;13:25:06;1500;0;0
20.12.2019;13:25:36;1530;0;0
20.12.2019;13:26:06;1560;0;0
20.12.2019;13:26:36;1590;0;0
20.12.2019;13:27:06;1620;0;0
20.12.2019;13:27:36;1650;0;0
20.12.2019;13:28:06;1680;0;0
20.12.2019;13:28:36;1710;0;0
20.12.2019;13:29:06;1740;0;0
20.12.2019;13:29:36;1770;0;0
20.12.2019;13:30:06;1800;0;0
20.12.2019;13:30:36;1830;0;0
20.12.2019;13:31:06;1860;0;0
20.12.2019;13:31:36;1890;0;0
20.12.2019;13:32:06;1920;0;0
20.12.2019;13:32:36;1950;0;0
20.12.2019;13:33:06;1980;0;0
20.12.2019;13:33:36;2010;0;0
20.12.2019;13:34:06;2040;0;0
20.12.2019;13:34:36;2070;0;0
20.12.2019;13:35:06;2100;0;0
20.12.2019;13:35:36;2130;0;0
20.12.2019;13:36:06;2160;0;0
20.12.2019;13:36:36;2190;0;0
20.12.2019;13:37:06;2220;0;0
20.12.2019;13:37:36;2250;0;0
20.12.2019;13:38:06;2280;0;0
